Condition: d1
Data/tokenizer loaded in 0.3s
Time budget: 300s
Gradient accumulation steps: 1
Model compiled in 0.6s

step 00000 (0.0%) | loss: 9.011134 | lrm: 1.00 | dt: 559ms | tok/sec: 58,611 | epoch: 1 | remaining: 300s    
step 00200 (65.8%) | loss: 3.633575 | lrm: 0.68 | dt: 282ms | tok/sec: 116,328 | epoch: 1 | remaining: 233s    
step 00201 (66.1%) | loss: 3.626947 | lrm: 0.68 | dt: 280ms | tok/sec: 116,823 | epoch: 1 | remaining: 233s    
step 00202 (66.4%) | loss: 3.624206 | lrm: 0.67 | dt: 280ms | tok/sec: 117,135 | epoch: 1 | remaining: 233s    
step 00203 (66.8%) | loss: 3.619506 | lrm: 0.66 | dt: 284ms | tok/sec: 115,310 | epoch: 1 | remaining: 233s    
step 00204 (67.1%) | loss: 3.617641 | lrm: 0.66 | dt: 284ms | tok/sec: 115,409 | epoch: 1 | remaining: 232s    
step 00205 (67.4%) | loss: 3.616832 | lrm: 0.65 | dt: 283ms | tok/sec: 115,721 | epoch: 1 | remaining: 232s    
step 00206 (67.8%) | loss: 3.619119 | lrm: 0.64 | dt: 282ms | tok/sec: 116,042 | epoch: 1 | remaining: 232s    
step 00207 (68.1%) | loss: 3.610528 | lrm: 0.64 | dt: 282ms | tok/sec: 116,205 | epoch: 1 | remaining: 231s    
step 00208 (68.4%) | loss: 3.609724 | lrm: 0.63 | dt: 281ms | tok/sec: 116,615 | epoch: 1 | remaining: 231s    
step 00209 (68.8%) | loss: 3.603561 | lrm: 0.62 | dt: 280ms | tok/sec: 117,035 | epoch: 1 | remaining: 231s    
step 00210 (69.1%) | loss: 3.602095 | lrm: 0.62 | dt: 281ms | tok/sec: 116,468 | epoch: 1 | remaining: 231s    
step 00211 (69.4%) | loss: 3.595544 | lrm: 0.61 | dt: 280ms | tok/sec: 117,102 | epoch: 1 | remaining: 230s    
step 00212 (69.7%) | loss: 3.589004 | lrm: 0.61 | dt: 282ms | tok/sec: 116,060 | epoch: 1 | remaining: 230s    
step 00213 (70.1%) | loss: 3.595135 | lrm: 0.60 | dt: 285ms | tok/sec: 115,065 | epoch: 1 | remaining: 230s    
step 00214 (70.4%) | loss: 3.590441 | lrm: 0.59 | dt: 281ms | tok/sec: 116,599 | epoch: 1 | remaining: 229s    
step 00215 (70.7%) | loss: 3.582233 | lrm: 0.59 | dt: 285ms | tok/sec: 115,037 | epoch: 1 | remaining: 229s    
step 00216 (71.1%) | loss: 3.583157 | lrm: 0.58 | dt: 284ms | tok/sec: 115,536 | epoch: 1 | remaining: 229s    
step 00217 (71.4%) | loss: 3.584016 | lrm: 0.57 | dt: 280ms | tok/sec: 116,959 | epoch: 1 | remaining: 229s    
step 00218 (71.7%) | loss: 3.582039 | lrm: 0.57 | dt: 281ms | tok/sec: 116,560 | epoch: 1 | remaining: 228s    
step 00219 (72.0%) | loss: 3.567921 | lrm: 0.56 | dt: 282ms | tok/sec: 116,048 | epoch: 1 | remaining: 228s    
step 00220 (72.4%) | loss: 3.587009 | lrm: 0.55 | dt: 282ms | tok/sec: 116,391 | epoch: 1 | remaining: 228s    
step 00221 (72.7%) | loss: 3.583833 | lrm: 0.55 | dt: 294ms | tok/sec: 111,348 | epoch: 1 | remaining: 227s    
step 00222 (73.0%) | loss: 3.585943 | lrm: 0.54 | dt: 290ms | tok/sec: 112,901 | epoch: 1 | remaining: 227s    
step 00223 (73.4%) | loss: 3.590723 | lrm: 0.53 | dt: 283ms | tok/sec: 115,670 | epoch: 1 | remaining: 227s    
step 00224 (73.7%) | loss: 3.577277 | lrm: 0.53 | dt: 282ms | tok/sec: 116,285 | epoch: 1 | remaining: 227s    
step 00225 (74.0%) | loss: 3.568681 | lrm: 0.52 | dt: 285ms | tok/sec: 115,065 | epoch: 1 | remaining: 226s    
step 00226 (74.3%) | loss: 3.557570 | lrm: 0.51 | dt: 477884ms | tok/sec: 68 | epoch: 1 | remaining: 0s    
step 00227 (74.7%) | loss: 3.557843 | lrm: 0.51 | dt: 285ms | tok/sec: 114,927 | epoch: 1 | remaining: 0s    
step 00228 (75.0%) | loss: 3.555343 | lrm: 0.50 | dt: 288ms | tok/sec: 113,704 | epoch: 1 | remaining: 0s    
step 00229 (75.3%) | loss: 3.551662 | lrm: 0.49 | dt: 285ms | tok/sec: 115,102 | epoch: 1 | remaining: 0s    
step 00230 (75.7%) | loss: 3.544499 | lrm: 0.49 | dt: 281ms | tok/sec: 116,664 | epoch: 1 | remaining: 0s    
step 00231 (76.0%) | loss: 3.541898 | lrm: 0.48 | dt: 283ms | tok/sec: 115,776 | epoch: 1 | remaining: 0s    
step 00232 (76.3%) | loss: 3.537479 | lrm: 0.47 | dt: 278ms | tok/sec: 117,691 | epoch: 1 | remaining: 0s    
step 00233 (76.6%) | loss: 3.533184 | lrm: 0.47 | dt: 282ms | tok/sec: 116,095 | epoch: 1 | remaining: 0s    
step 00234 (77.0%) | loss: 3.522907 | lrm: 0.46 | dt: 281ms | tok/sec: 116,636 | epoch: 1 | remaining: 0s    
step 00235 (77.3%) | loss: 3.519450 | lrm: 0.45 | dt: 280ms | tok/sec: 116,842 | epoch: 1 | remaining: 0s    
step 00236 (77.6%) | loss: 3.518690 | lrm: 0.45 | dt: 282ms | tok/sec: 116,108 | epoch: 1 | remaining: 0s    
step 00237 (78.0%) | loss: 3.522442 | lrm: 0.44 | dt: 282ms | tok/sec: 116,037 | epoch: 1 | remaining: 0s    
step 00238 (78.3%) | loss: 3.513963 | lrm: 0.43 | dt: 281ms | tok/sec: 116,426 | epoch: 1 | remaining: 0s    
step 00239 (78.6%) | loss: 3.509637 | lrm: 0.43 | dt: 286ms | tok/sec: 114,472 | epoch: 1 | remaining: 0s    
step 00240 (78.9%) | loss: 3.512892 | lrm: 0.42 | dt: 278ms | tok/sec: 117,711 | epoch: 1 | remaining: 0s    
step 00241 (79.3%) | loss: 3.511491 | lrm: 0.41 | dt: 284ms | tok/sec: 115,557 | epoch: 1 | remaining: 0s    
step 00242 (79.6%) | loss: 3.507742 | lrm: 0.41 | dt: 279ms | tok/sec: 117,498 | epoch: 1 | remaining: 0s    
step 00243 (79.9%) | loss: 3.496662 | lrm: 0.40 | dt: 282ms | tok/sec: 116,022 | epoch: 1 | remaining: 0s    
step 00244 (80.3%) | loss: 3.498677 | lrm: 0.39 | dt: 288ms | tok/sec: 113,954 | epoch: 1 | remaining: 0s    
step 00245 (80.6%) | loss: 3.490079 | lrm: 0.39 | dt: 285ms | tok/sec: 114,972 | epoch: 1 | remaining: 0s    
step 00246 (80.9%) | loss: 3.494093 | lrm: 0.38 | dt: 289ms | tok/sec: 113,505 | epoch: 1 | remaining: 0s    
step 00247 (81.2%) | loss: 3.492568 | lrm: 0.38 | dt: 291ms | tok/sec: 112,493 | epoch: 1 | remaining: 0s    
step 00248 (81.6%) | loss: 3.494313 | lrm: 0.37 | dt: 281ms | tok/sec: 116,752 | epoch: 1 | remaining: 0s    
step 00249 (81.9%) | loss: 3.492241 | lrm: 0.36 | dt: 286ms | tok/sec: 114,750 | epoch: 1 | remaining: 0s    
step 00250 (82.2%) | loss: 3.495847 | lrm: 0.36 | dt: 282ms | tok/sec: 116,140 | epoch: 1 | remaining: 0s    
step 00251 (82.6%) | loss: 3.504295 | lrm: 0.35 | dt: 285ms | tok/sec: 115,039 | epoch: 1 | remaining: 0s    
step 00252 (82.9%) | loss: 3.488538 | lrm: 0.34 | dt: 282ms | tok/sec: 116,050 | epoch: 1 | remaining: 0s    
step 00253 (83.2%) | loss: 3.482242 | lrm: 0.34 | dt: 283ms | tok/sec: 115,936 | epoch: 1 | remaining: 0s    
step 00254 (83.6%) | loss: 3.480725 | lrm: 0.33 | dt: 284ms | tok/sec: 115,482 | epoch: 1 | remaining: 0s    
step 00255 (83.9%) | loss: 3.486137 | lrm: 0.32 | dt: 282ms | tok/sec: 116,398 | epoch: 1 | remaining: 0s    
step 00256 (84.2%) | loss: 3.482920 | lrm: 0.32 | dt: 278ms | tok/sec: 117,693 | epoch: 1 | remaining: 0s    
step 00257 (84.5%) | loss: 3.471823 | lrm: 0.31 | dt: 282ms | tok/sec: 116,250 | epoch: 1 | remaining: 0s    
step 00258 (84.9%) | loss: 3.474230 | lrm: 0.30 | dt: 284ms | tok/sec: 115,490 | epoch: 1 | remaining: 0s    
step 00259 (85.2%) | loss: 3.467693 | lrm: 0.30 | dt: 284ms | tok/sec: 115,477 | epoch: 1 | remaining: 0s    
step 00260 (85.5%) | loss: 3.470540 | lrm: 0.29 | dt: 282ms | tok/sec: 116,174 | epoch: 1 | remaining: 0s    
step 00261 (85.9%) | loss: 3.468296 | lrm: 0.28 | dt: 293ms | tok/sec: 111,743 | epoch: 1 | remaining: 0s    
step 00262 (86.2%) | loss: 3.463108 | lrm: 0.28 | dt: 282ms | tok/sec: 116,297 | epoch: 1 | remaining: 0s    
step 00263 (86.5%) | loss: 3.458428 | lrm: 0.27 | dt: 281ms | tok/sec: 116,691 | epoch: 1 | remaining: 0s    
step 00264 (86.8%) | loss: 3.455128 | lrm: 0.26 | dt: 285ms | tok/sec: 114,967 | epoch: 1 | remaining: 0s    
step 00265 (87.2%) | loss: 3.451409 | lrm: 0.26 | dt: 287ms | tok/sec: 114,239 | epoch: 1 | remaining: 0s    
step 00266 (87.5%) | loss: 3.448728 | lrm: 0.25 | dt: 283ms | tok/sec: 115,678 | epoch: 1 | remaining: 0s    
step 00267 (87.8%) | loss: 3.443593 | lrm: 0.24 | dt: 283ms | tok/sec: 115,602 | epoch: 1 | remaining: 0s    
step 00268 (88.2%) | loss: 3.447103 | lrm: 0.24 | dt: 282ms | tok/sec: 116,031 | epoch: 1 | remaining: 0s    
step 00269 (88.5%) | loss: 3.443795 | lrm: 0.23 | dt: 283ms | tok/sec: 115,918 | epoch: 1 | remaining: 0s    
step 00270 (88.8%) | loss: 3.442738 | lrm: 0.22 | dt: 284ms | tok/sec: 115,504 | epoch: 1 | remaining: 0s    
step 00271 (89.1%) | loss: 3.443770 | lrm: 0.22 | dt: 282ms | tok/sec: 116,016 | epoch: 1 | remaining: 0s    
step 00272 (89.5%) | loss: 3.445006 | lrm: 0.21 | dt: 283ms | tok/sec: 115,900 | epoch: 1 | remaining: 0s    
step 00273 (89.8%) | loss: 3.442107 | lrm: 0.20 | dt: 286ms | tok/sec: 114,454 | epoch: 1 | remaining: 0s    
step 00274 (90.1%) | loss: 3.438804 | lrm: 0.20 | dt: 287ms | tok/sec: 114,077 | epoch: 1 | remaining: 0s    
step 00275 (90.5%) | loss: 3.436374 | lrm: 0.19 | dt: 285ms | tok/sec: 115,029 | epoch: 1 | remaining: 0s    
step 00276 (90.8%) | loss: 3.438156 | lrm: 0.18 | dt: 285ms | tok/sec: 114,802 | epoch: 1 | remaining: 0s    
step 00277 (91.1%) | loss: 3.437750 | lrm: 0.18 | dt: 289ms | tok/sec: 113,511 | epoch: 1 | remaining: 0s    
step 00278 (91.4%) | loss: 3.440064 | lrm: 0.17 | dt: 295ms | tok/sec: 110,946 | epoch: 1 | remaining: 0s    
step 00279 (91.8%) | loss: 3.430125 | lrm: 0.16 | dt: 282ms | tok/sec: 116,250 | epoch: 1 | remaining: 0s    
step 00280 (92.1%) | loss: 3.435169 | lrm: 0.16 | dt: 283ms | tok/sec: 115,924 | epoch: 1 | remaining: 0s    
step 00281 (92.4%) | loss: 3.438437 | lrm: 0.15 | dt: 283ms | tok/sec: 115,965 | epoch: 1 | remaining: 0s    
step 00282 (92.8%) | loss: 3.431385 | lrm: 0.14 | dt: 285ms | tok/sec: 115,152 | epoch: 1 | remaining: 0s    
step 00283 (93.1%) | loss: 3.427270 | lrm: 0.14 | dt: 281ms | tok/sec: 116,514 | epoch: 1 | remaining: 0s    
step 00284 (93.4%) | loss: 3.425527 | lrm: 0.13 | dt: 284ms | tok/sec: 115,257 | epoch: 1 | remaining: 0s    
step 00285 (93.8%) | loss: 3.430415 | lrm: 0.12 | dt: 283ms | tok/sec: 115,611 | epoch: 1 | remaining: 0s    
step 00286 (94.1%) | loss: 3.431123 | lrm: 0.12 | dt: 282ms | tok/sec: 116,073 | epoch: 1 | remaining: 0s    
step 00287 (94.4%) | loss: 3.429354 | lrm: 0.11 | dt: 282ms | tok/sec: 116,269 | epoch: 1 | remaining: 0s    
step 00288 (94.7%) | loss: 3.424789 | lrm: 0.11 | dt: 282ms | tok/sec: 116,205 | epoch: 1 | remaining: 0s    
step 00289 (95.1%) | loss: 3.411482 | lrm: 0.10 | dt: 283ms | tok/sec: 115,664 | epoch: 1 | remaining: 0s    
step 00290 (95.4%) | loss: 3.407115 | lrm: 0.09 | dt: 283ms | tok/sec: 115,982 | epoch: 1 | remaining: 0s    
step 00291 (95.7%) | loss: 3.408961 | lrm: 0.09 | dt: 284ms | tok/sec: 115,532 | epoch: 1 | remaining: 0s    
step 00292 (96.1%) | loss: 3.397778 | lrm: 0.08 | dt: 283ms | tok/sec: 115,879 | epoch: 1 | remaining: 0s    
step 00293 (96.4%) | loss: 3.393995 | lrm: 0.07 | dt: 282ms | tok/sec: 116,107 | epoch: 1 | remaining: 0s    
step 00294 (96.7%) | loss: 3.396290 | lrm: 0.07 | dt: 284ms | tok/sec: 115,532 | epoch: 1 | remaining: 0s    
step 00295 (97.0%) | loss: 3.391875 | lrm: 0.06 | dt: 278ms | tok/sec: 117,718 | epoch: 1 | remaining: 0s    
step 00296 (97.4%) | loss: 3.389817 | lrm: 0.05 | dt: 279ms | tok/sec: 117,424 | epoch: 1 | remaining: 0s    
step 00297 (97.7%) | loss: 3.389879 | lrm: 0.05 | dt: 280ms | tok/sec: 117,129 | epoch: 1 | remaining: 0s    
step 00298 (98.0%) | loss: 3.386918 | lrm: 0.04 | dt: 285ms | tok/sec: 115,059 | epoch: 1 | remaining: 0s    
step 00299 (98.4%) | loss: 3.387332 | lrm: 0.03 | dt: 283ms | tok/sec: 115,748 | epoch: 1 | remaining: 0s    
step 00300 (98.7%) | loss: 3.387985 | lrm: 0.03 | dt: 281ms | tok/sec: 116,562 | epoch: 1 | remaining: 0s    
step 00301 (99.0%) | loss: 3.393615 | lrm: 0.02 | dt: 283ms | tok/sec: 115,591 | epoch: 1 | remaining: 0s    
step 00302 (99.3%) | loss: 3.398186 | lrm: 0.01 | dt: 291ms | tok/sec: 112,734 | epoch: 1 | remaining: 0s    
step 00303 (99.7%) | loss: 3.403509 | lrm: 0.01 | dt: 280ms | tok/sec: 117,003 | epoch: 1 | remaining: 0s    
Training completed in 573.4s
Starting final eval...
Final eval batch size: 256
Final eval completed in 14.5s
WARNING: val_bpb=0.803421 is outside plausible range [1.0, 10.0]
Baseline results written: /Users/ahmadalzaro/.cache/autoresearch-arabic/baseline_results.json
---
val_bpb:          0.803421
training_seconds: 573.4
total_seconds:    588.8
peak_vram_mb:     19043.7
mfu_percent:      0.00
total_tokens_M:   10.0
num_steps:        304
num_params_M:     5.0
total_eval_nats:  5294205.125000
total_eval_bytes: 9506751
total_valid_tokens: 1568355
depth:            4
